law,data_seed,family,region,event,n,particle_abs_error,total_abs_error,qualified_fraction,ess
nonlinear_heteroskedastic,101,ridge,boundary,rare,128,0.10288992426091931,0.11280746612331122,1.0,4.790960928036573
nonlinear_heteroskedastic,101,ridge,boundary,rare,512,0.1318084859633498,0.1417260278257417,1.0,16.32328895664146
nonlinear_heteroskedastic,101,ridge,central,common,128,0.027233524937367127,0.027914860248134332,1.0,88.40842242820698
nonlinear_heteroskedastic,101,ridge,central,common,512,0.004757213269763333,0.005438548580530537,1.0,354.6989018885954
nonlinear_heteroskedastic,101,ridge,central,rare,128,0.1821390623348613,0.18418306826716302,1.0,3.316103057094024
nonlinear_heteroskedastic,101,ridge,central,rare,512,0.2534346713456221,0.2554786772779238,1.0,1.6541669546830082
nonlinear_heteroskedastic,101,ridge,extrapolated,common,128,0.18646868627211888,0.19463577565083515,1.0,2.1410222265749694
nonlinear_heteroskedastic,101,ridge,extrapolated,common,512,0.20927054040894777,0.21743762978766404,1.0,1.7883020119423483
nonlinear_heteroskedastic,101,ridge,extrapolated,rare,128,0.10195004889898346,0.10467241202522215,1.0,15.813154359116725
nonlinear_heteroskedastic,101,ridge,extrapolated,rare,512,0.03551301154085377,0.038235374667092474,1.0,39.5215128187487
nonlinear_heteroskedastic,101,student_rank2,boundary,common,128,0.2037953027289268,0.186304963567964,1.0,4.5861932360983095
nonlinear_heteroskedastic,101,student_rank2,boundary,common,512,0.13444070903941605,0.1816034979629082,1.0,12.388526760332324
nonlinear_heteroskedastic,101,student_rank2,boundary,rare,128,0.169874436291812,0.10884756299405773,1.0,4.522964836952279
nonlinear_heteroskedastic,101,student_rank2,boundary,rare,512,0.13556909119650745,0.19001588786684806,1.0,5.536222721091303
nonlinear_heteroskedastic,101,student_rank2,central,common,128,0.023951174917575303,0.022899189971488803,1.0,88.44647251019165
nonlinear_heteroskedastic,101,student_rank2,central,common,512,0.011944609263110103,0.0169102728562464,1.0,361.3183677253798
nonlinear_heteroskedastic,101,student_rank2,central,rare,128,0.7397172219274605,0.20829098266077617,1.0,1.8002850089208031
nonlinear_heteroskedastic,101,student_rank2,central,rare,512,0.6969455016528796,0.16551926238619522,1.0,2.688003807449054
nonlinear_heteroskedastic,101,student_rank2,extrapolated,common,128,0.16938749296406175,0.16400055407250966,1.0,6.405710118944273
nonlinear_heteroskedastic,101,student_rank2,extrapolated,common,512,0.11587186823150214,0.09561560700019854,1.0,24.330603940139653
nonlinear_heteroskedastic,101,student_rank2,extrapolated,rare,128,0.060059131112190446,0.059148259563826265,1.0,16.886097043601897
nonlinear_heteroskedastic,101,student_rank2,extrapolated,rare,512,0.039931245514331304,0.038357808014901434,1.0,60.12604388365113
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,common,128,0.11203395744885036,0.0837983785606755,1.0,6.080008193236259
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,common,512,0.03960205900255014,0.07187069261937296,1.0,11.45851510204475
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,rare,128,0.05748063412011136,0.089459614157844,1.0,3.1297581606571594
nonlinear_heteroskedastic,101,transformer_mdn4,boundary,rare,512,0.05292050337840872,0.09864548453364996,1.0,9.625587866055994
nonlinear_heteroskedastic,101,transformer_mdn4,central,common,128,0.018451091464996582,0.06838001723164848,1.0,85.628639077872
nonlinear_heteroskedastic,101,transformer_mdn4,central,common,512,0.018457628792007758,0.07124099128510752,1.0,350.6016297696883
nonlinear_heteroskedastic,101,transformer_mdn4,central,rare,128,,0.208103848381724,0.0,1.5809226292589251
nonlinear_heteroskedastic,101,transformer_mdn4,central,rare,512,,0.1912272339864121,0.0,1.8087567975764172
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,common,128,0.3104970695049873,0.2870970540385664,1.0,3.312676963718913
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,common,512,0.10817769636200997,0.16533166922304576,1.0,7.4780228629382295
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,rare,128,0.12435569887546656,0.13495359493625905,1.0,10.01397049471194
nonlinear_heteroskedastic,101,transformer_mdn4,extrapolated,rare,512,0.06271131532125872,0.09790928517756053,1.0,34.9648419970437
nonlinear_heteroskedastic,202,edm,boundary,common,128,0.09065336264172863,0.08550146835741022,1.0,6.606326098189844
nonlinear_heteroskedastic,202,edm,boundary,common,512,0.058665803343353896,0.08616713396765557,1.0,17.00908118019282
nonlinear_heteroskedastic,202,edm,boundary,rare,128,0.11635663725839157,0.14397444689325833,0.5,4.928873436900108
nonlinear_heteroskedastic,202,edm,boundary,rare,512,0.043260201962461164,0.04281385838793087,0.5,6.853501443742726
nonlinear_heteroskedastic,202,edm,central,common,128,0.03467558392203311,0.038963087288765096,1.0,81.44292414814261
nonlinear_heteroskedastic,202,edm,central,common,512,0.011095251093765052,0.011798505027201802,1.0,314.4673988261107
nonlinear_heteroskedastic,202,edm,central,rare,128,,0.18071984637035543,0.0,1.512979698332792
nonlinear_heteroskedastic,202,edm,central,rare,512,,0.19901181228725803,0.0,2.243602373994071
nonlinear_heteroskedastic,202,edm,extrapolated,common,128,,0.2093729014122038,0.0,3.018207866479619
nonlinear_heteroskedastic,202,edm,extrapolated,common,512,,0.25376897094711254,0.0,3.059883225166748
nonlinear_heteroskedastic,202,edm,extrapolated,rare,128,0.039273366378949195,0.14127780050229574,1.0,30.21099256025725
nonlinear_heteroskedastic,202,edm,extrapolated,rare,512,0.0026665049408092973,0.12492730224675654,1.0,115.92540935911559
nonlinear_heteroskedastic,202,flow,boundary,common,128,0.1461744221190992,0.13916545008596917,1.0,3.811344990439075
nonlinear_heteroskedastic,202,flow,boundary,common,512,0.09458467430086696,0.10712687096126826,1.0,8.932265896857105
nonlinear_heteroskedastic,202,flow,boundary,rare,128,0.11531312490611018,0.12727943776166992,1.0,5.891016321217845
nonlinear_heteroskedastic,202,flow,boundary,rare,512,0.0329576029978945,0.037967241217146924,1.0,8.840201464854315
nonlinear_heteroskedastic,202,flow,central,common,128,0.026357445167478604,0.045147052108852,1.0,88.03031203343373
nonlinear_heteroskedastic,202,flow,central,common,512,0.009300227615402468,0.037748919027109966,1.0,340.14040965545576
nonlinear_heteroskedastic,202,flow,central,rare,128,,0.18368570603379067,0.0,1.5455835483911253
nonlinear_heteroskedastic,202,flow,central,rare,512,,0.17089131698975843,0.0,2.2961044883857062
nonlinear_heteroskedastic,202,flow,extrapolated,common,128,,0.16290346440080944,0.0,1.6966490808944894
nonlinear_heteroskedastic,202,flow,extrapolated,common,512,,0.3082268321904311,0.0,2.6007457099916547
nonlinear_heteroskedastic,202,flow,extrapolated,rare,128,0.04207580623569771,0.10633380406905622,1.0,55.029424968731796
nonlinear_heteroskedastic,202,flow,extrapolated,rare,512,0.015627970410172453,0.08655209867351361,1.0,229.27217616968858
nonlinear_heteroskedastic,202,gaussian_diag,boundary,common,128,0.05681739583842838,0.19870797625808737,1.0,5.513771311657095
nonlinear_heteroskedastic,202,gaussian_diag,boundary,common,512,0.0391282264209327,0.1856774442836536,1.0,14.050403901790439
nonlinear_heteroskedastic,202,gaussian_diag,boundary,rare,128,0.08539347656663925,0.21968979767289057,1.0,6.062284918568243
nonlinear_heteroskedastic,202,gaussian_diag,boundary,rare,512,0.03356594542601712,0.19368134483952362,1.0,12.630875324837989
nonlinear_heteroskedastic,202,gaussian_diag,central,common,128,0.025601851051531583,0.23359701828479998,1.0,84.3760868316368
nonlinear_heteroskedastic,202,gaussian_diag,central,common,512,0.009483420761818967,0.22082170248225177,1.0,318.7034580607153
nonlinear_heteroskedastic,202,gaussian_diag,central,rare,128,0.0750239537959235,0.2157480591992392,1.0,1.547634872111676
nonlinear_heteroskedastic,202,gaussian_diag,central,rare,512,0.05854298462161076,0.2196811856177723,1.0,3.7333931618271863
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,common,128,0.13788983745437608,0.284921413791928,1.0,3.9158529411136036
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,common,512,0.08106078774780777,0.3039824082712694,1.0,8.858465495705163
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,rare,128,0.052883623101643816,0.2579467361237908,1.0,29.402455096418567
nonlinear_heteroskedastic,202,gaussian_diag,extrapolated,rare,512,0.017907224693920868,0.22967845005660417,1.0,118.22526043815196
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,common,128,0.08459497526960646,0.10142302094627172,1.0,5.185323207097408
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,common,512,0.03277928776783992,0.047192342975444244,1.0,17.159496979926015
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,rare,128,0.11205299882383513,0.13256417149362584,1.0,5.634520779993281
nonlinear_heteroskedastic,202,gaussian_rank2,boundary,rare,512,0.08755266089747872,0.10440362424598205,1.0,12.553913879899609
nonlinear_heteroskedastic,202,gaussian_rank2,central,common,128,0.022190011277454912,0.020119926184012746,1.0,80.67374143325343
nonlinear_heteroskedastic,202,gaussian_rank2,central,common,512,0.01269362839887235,0.020741544609887624,1.0,320.8307651762263
nonlinear_heteroskedastic,202,gaussian_rank2,central,rare,128,0.2092107161024869,0.19952054503591943,1.0,2.423998344287847
nonlinear_heteroskedastic,202,gaussian_rank2,central,rare,512,0.22556409580680106,0.2158739247402336,1.0,2.7099193111757445
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,common,128,0.17612912480094733,0.20680822214027864,1.0,3.3111430524793093
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,common,512,0.032142522594326955,0.11531046804824069,1.0,5.834455430283058
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,rare,128,0.02269434912434386,0.09900436601385165,1.0,28.415730905556455
nonlinear_heteroskedastic,202,gaussian_rank2,extrapolated,rare,512,0.028201838802757406,0.08208875118527742,1.0,112.05267212311357
nonlinear_heteroskedastic,202,gp_rbf,boundary,common,128,0.16439315250834222,0.25462713517841157,1.0,4.840819043230806
nonlinear_heteroskedastic,202,gp_rbf,boundary,common,512,0.029467484423499463,0.20955709337791792,1.0,25.33442625855106
nonlinear_heteroskedastic,202,gp_rbf,boundary,rare,128,0.0654092266519044,0.2902148973564906,1.0,6.031162006667643
nonlinear_heteroskedastic,202,gp_rbf,boundary,rare,512,0.06206706378162443,0.28687273448621065,1.0,7.809062073657543
nonlinear_heteroskedastic,202,gp_rbf,central,common,128,0.037672945544904364,0.24084881255748378,1.0,73.94299398525769
nonlinear_heteroskedastic,202,gp_rbf,central,common,512,0.0121286106660078,0.22406265512336457,1.0,297.74023822881765
nonlinear_heteroskedastic,202,gp_rbf,central,rare,128,0.021434119936534903,0.22679915738078105,1.0,3.1008675669294186
nonlinear_heteroskedastic,202,gp_rbf,central,rare,512,0.015014656372644234,0.2168341983248571,1.0,2.0072122512179336
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,common,128,0.09598234915764757,0.23204452694129177,1.0,36.979707719854446
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,common,512,0.04529807225907614,0.22069499812359064,1.0,147.68043502747057
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,rare,128,0.26657484030088385,0.34088204714203774,1.0,3.4321551832334087
nonlinear_heteroskedastic,202,gp_rbf,extrapolated,rare,512,0.031063614391029264,0.2273199666851161,1.0,7.0335771007718035
nonlinear_heteroskedastic,202,mdn4,boundary,common,128,0.12410763923421027,0.16820005332152363,1.0,6.9607357557279785
nonlinear_heteroskedastic,202,mdn4,boundary,common,512,0.04965305748870583,0.11744151535986413,1.0,19.56931470949587
nonlinear_heteroskedastic,202,mdn4,boundary,rare,128,0.10867999569363081,0.1912450050800263,1.0,7.536208162545805
nonlinear_heteroskedastic,202,mdn4,boundary,rare,512,0.08859079158655514,0.13771855280673648,1.0,8.73122359104345
nonlinear_heteroskedastic,202,mdn4,central,common,128,0.02289906918517599,0.03436657372360089,1.0,78.09860490003386
nonlinear_heteroskedastic,202,mdn4,central,common,512,0.010395554920273465,0.04008312607860564,1.0,305.9410939191849
nonlinear_heteroskedastic,202,mdn4,central,rare,128,,0.21833013816623756,0.0,2.692993981880056
nonlinear_heteroskedastic,202,mdn4,central,rare,512,,0.1323147358765949,0.0,4.410207513339452
nonlinear_heteroskedastic,202,mdn4,extrapolated,common,128,0.15716821840740516,0.178119731702846,1.0,4.779416422851143
nonlinear_heteroskedastic,202,mdn4,extrapolated,common,512,0.07711549331754584,0.10433250966379193,1.0,12.778924418244287
nonlinear_heteroskedastic,202,mdn4,extrapolated,rare,128,0.0878169672215851,0.10208401493385572,1.0,10.101114145480373
nonlinear_heteroskedastic,202,mdn4,extrapolated,rare,512,0.09685159895283647,0.12579312947527527,1.0,39.50769681447536
nonlinear_heteroskedastic,202,ridge,boundary,common,128,0.15152284416239462,0.14533751986111373,1.0,4.279845508420238
nonlinear_heteroskedastic,202,ridge,boundary,common,512,0.05826242460453157,0.06444774890581244,1.0,23.552958218554057
nonlinear_heteroskedastic,202,ridge,boundary,rare,128,0.15959384792228296,0.1781498208261255,1.0,8.213116847092037
nonlinear_heteroskedastic,202,ridge,boundary,rare,512,0.08725307171201717,0.09343839601329801,1.0,11.897322463494097
nonlinear_heteroskedastic,202,ridge,central,common,128,0.028713866884452266,0.03981413167264505,1.0,86.0660279297681
nonlinear_heteroskedastic,202,ridge,central,common,512,0.015993213750856033,0.02579385483609996,1.0,343.50427576681506
nonlinear_heteroskedastic,202,ridge,central,rare,128,0.20239829433471243,0.21349855912290525,1.0,3.699224184909747
nonlinear_heteroskedastic,202,ridge,central,rare,512,0.1593795349215676,0.17047979970976038,1.0,2.5107342576417477
nonlinear_heteroskedastic,202,ridge,extrapolated,common,128,0.198448120969952,0.21512004369266982,1.0,1.7433695616314686
nonlinear_heteroskedastic,202,ridge,extrapolated,common,512,0.19214871551648308,0.2088206382392009,1.0,1.9636663609966003
nonlinear_heteroskedastic,202,ridge,extrapolated,rare,128,0.1053594932048079,0.097920843122275,1.0,11.364344369940069
nonlinear_heteroskedastic,202,ridge,extrapolated,rare,512,0.043109762377798365,0.04597451842441347,1.0,32.953888433803876
nonlinear_heteroskedastic,202,student_rank2,boundary,common,128,0.16072197384350742,0.1654095564423772,1.0,4.1003470837247455
nonlinear_heteroskedastic,202,student_rank2,boundary,common,512,0.04492526943211125,0.059641347028373336,1.0,10.211243480928745
nonlinear_heteroskedastic,202,student_rank2,boundary,rare,128,0.24330293348830997,0.20583794298901462,1.0,3.806145230345686
nonlinear_heteroskedastic,202,student_rank2,boundary,rare,512,0.16886104967444635,0.1794064088056565,1.0,8.653440132371513
nonlinear_heteroskedastic,202,student_rank2,central,common,128,0.023270006979407367,0.034165907247398354,1.0,82.23850298626472
nonlinear_heteroskedastic,202,student_rank2,central,common,512,0.013269987791037765,0.019323927371471858,1.0,330.12372075959615
nonlinear_heteroskedastic,202,student_rank2,central,rare,128,0.699222241301117,0.21488287608143097,1.0,1.555607323715626
nonlinear_heteroskedastic,202,student_rank2,central,rare,512,0.6948794697785573,0.21054010455887132,1.0,1.619895191342995
nonlinear_heteroskedastic,202,student_rank2,extrapolated,common,128,0.16042496224796435,0.19828987705848766,1.0,3.221311445620062
nonlinear_heteroskedastic,202,student_rank2,extrapolated,common,512,0.10540494999391209,0.09748346522651463,1.0,9.648556362439066
nonlinear_heteroskedastic,202,student_rank2,extrapolated,rare,128,0.03898317454630111,0.10689820655339514,1.0,27.737237946252176
nonlinear_heteroskedastic,202,student_rank2,extrapolated,rare,512,0.02491179211106483,0.08400305988458252,1.0,103.52880400736136
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,common,128,0.12153591412425713,0.14207581736258432,1.0,8.145924729227987
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,common,512,0.06867567841437075,0.13771336193187553,1.0,17.873503294532153
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,rare,128,0.1094116464033809,0.173570192838995,0.5,7.4650467406531815
nonlinear_heteroskedastic,202,transformer_mdn4,boundary,rare,512,0.1445002770145201,0.2072909615548485,0.5,10.504495881624626
nonlinear_heteroskedastic,202,transformer_mdn4,central,common,128,0.02016171917687055,0.1250720891612947,1.0,79.18835707793977
nonlinear_heteroskedastic,202,transformer_mdn4,central,common,512,0.010837938862136236,0.12379207775917146,1.0,318.2441363276865
nonlinear_heteroskedastic,202,transformer_mdn4,central,rare,128,,0.21705019862503194,0.0,1.3776041350797252
nonlinear_heteroskedastic,202,transformer_mdn4,central,rare,512,,0.2064902064151798,0.0,2.1786432730231304
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,common,128,0.345919641607696,0.4747911462963142,1.0,4.448537792999783
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,common,512,0.2061382908834499,0.16257169576377029,1.0,14.5680222874853
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,rare,128,0.05857649662901851,0.10823211521907007,1.0,12.533418586598081
nonlinear_heteroskedastic,202,transformer_mdn4,extrapolated,rare,512,0.033230761112324474,0.16468996212338474,1.0,47.905430249721896
nonlinear_heteroskedastic,303,edm,boundary,common,128,0.06811710367632319,0.07671329560707006,1.0,6.271449801341094
nonlinear_heteroskedastic,303,edm,boundary,common,512,0.03460562939938314,0.038710863269896305,1.0,19.84053053262009
nonlinear_heteroskedastic,303,edm,boundary,rare,128,0.09035937983576768,0.07192124972559663,1.0,4.447021296360417
nonlinear_heteroskedastic,303,edm,boundary,rare,512,0.15084504261940387,0.12428760865279793,1.0,6.716712522757059
nonlinear_heteroskedastic,303,edm,central,common,128,0.0204570155593949,0.01941469040897729,1.0,86.21662420691479
nonlinear_heteroskedastic,303,edm,central,common,512,0.008377541852199327,0.007598948227691013,1.0,346.2831822135386
nonlinear_heteroskedastic,303,edm,central,rare,128,,0.19153916778275806,0.0,2.28628991539895
nonlinear_heteroskedastic,303,edm,central,rare,512,,0.1548469705796898,0.0,1.9590878552434343
nonlinear_heteroskedastic,303,edm,extrapolated,common,128,,0.1696033064202993,0.0,2.507247049512299
nonlinear_heteroskedastic,303,edm,extrapolated,common,512,,0.21603802207759035,0.0,3.9828342376811707
nonlinear_heteroskedastic,303,edm,extrapolated,rare,128,0.053778977192473126,0.09394309477361966,1.0,23.01056898428033
nonlinear_heteroskedastic,303,edm,extrapolated,rare,512,0.01561717166428508,0.04667388450964852,1.0,97.04525799689232
nonlinear_heteroskedastic,303,flow,boundary,common,128,0.16869451374316805,0.11433278229385792,1.0,3.7428861509851985
nonlinear_heteroskedastic,303,flow,boundary,common,512,0.1123953133058081,0.13028960310163576,1.0,10.264935384814448
nonlinear_heteroskedastic,303,flow,boundary,rare,128,0.07987919281634051,0.061627979857615985,1.0,4.57477940389192
nonlinear_heteroskedastic,303,flow,boundary,rare,512,0.11469084135626506,0.11456414832931905,1.0,7.533461471258992
nonlinear_heteroskedastic,303,flow,central,common,128,0.026301725466469732,0.044448318537247615,1.0,91.83387413798982
nonlinear_heteroskedastic,303,flow,central,common,512,0.007668209194699266,0.021990820905182822,1.0,365.74644933840887
nonlinear_heteroskedastic,303,flow,central,rare,128,,0.1927035760408298,0.0,2.3530553842373085
nonlinear_heteroskedastic,303,flow,central,rare,512,,0.17213126372589382,0.0,2.033333401540251
nonlinear_heteroskedastic,303,flow,extrapolated,common,128,,0.2237094459269402,0.0,2.145187247024164
nonlinear_heteroskedastic,303,flow,extrapolated,common,512,,0.24387498943526506,0.0,3.274590650474875
nonlinear_heteroskedastic,303,flow,extrapolated,rare,128,0.052471837604381934,0.08051729826941972,1.0,37.35620617108215
nonlinear_heteroskedastic,303,flow,extrapolated,rare,512,0.012214653141202797,0.028878984002963362,1.0,159.12888506223183
nonlinear_heteroskedastic,303,gaussian_diag,boundary,common,128,0.06279226421913568,0.1766448734497664,1.0,6.942980441175653
nonlinear_heteroskedastic,303,gaussian_diag,boundary,common,512,0.05933998128377182,0.19147140753976852,1.0,17.88367865884443
nonlinear_heteroskedastic,303,gaussian_diag,boundary,rare,128,0.11293678487439458,0.20357156453709957,1.0,4.525847236111702
nonlinear_heteroskedastic,303,gaussian_diag,boundary,rare,512,0.1226271307838644,0.17080467161963828,1.0,7.936851469239084
nonlinear_heteroskedastic,303,gaussian_diag,central,common,128,0.019158567256273535,0.21751407807811743,1.0,86.21694285523023
nonlinear_heteroskedastic,303,gaussian_diag,central,common,512,0.0090644480952437,0.21704760150402405,1.0,335.33310088897633
nonlinear_heteroskedastic,303,gaussian_diag,central,rare,128,0.041084831162284265,0.1928897565965172,1.0,2.7908135898639173
nonlinear_heteroskedastic,303,gaussian_diag,central,rare,512,0.05931034927386394,0.1573854476644924,1.0,3.3543121166686802
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,common,128,0.20686367739001696,0.2417357674466678,1.0,4.044481973215453
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,common,512,0.09943551470784358,0.2860382342969838,1.0,9.81884386877041
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,rare,128,0.11163833551584496,0.23032275426312374,1.0,10.432278561679182
nonlinear_heteroskedastic,303,gaussian_diag,extrapolated,rare,512,0.06643176128687495,0.18183800068229525,1.0,43.64058786152105
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,common,128,0.0970404201213995,0.06585002307607284,1.0,6.512708160504368
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,common,512,0.08525466391412374,0.07453873173350417,1.0,14.710722499896882
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,rare,128,0.14117823901107973,0.12527381302710416,1.0,5.482513755632202
nonlinear_heteroskedastic,303,gaussian_rank2,boundary,rare,512,0.0548511866072822,0.036397913574969284,1.0,9.228904913973444
nonlinear_heteroskedastic,303,gaussian_rank2,central,common,128,0.029202461465867774,0.047528910255642765,1.0,84.35551728000969
nonlinear_heteroskedastic,303,gaussian_rank2,central,common,512,0.01405972931938484,0.04298085505997349,1.0,342.9546920799483
nonlinear_heteroskedastic,303,gaussian_rank2,central,rare,128,0.24080176744757928,0.2098676067300164,1.0,2.9213671272313504
nonlinear_heteroskedastic,303,gaussian_rank2,central,rare,512,0.20826971809665004,0.17733555737908713,1.0,1.5719865443886567
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,common,128,0.224035048142348,0.22367210695938336,1.0,3.2412808617634368
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,common,512,0.1495651077629918,0.1232719696223944,1.0,4.333052831917812
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,rare,128,0.08184971219181882,0.09245865586766357,1.0,9.93652880412735
nonlinear_heteroskedastic,303,gaussian_rank2,extrapolated,rare,512,0.07900137996694008,0.09313874286070827,1.0,40.05809388603795
nonlinear_heteroskedastic,303,gp_rbf,boundary,common,128,0.13284002586855007,0.2078238222220958,1.0,8.84540026994206
nonlinear_heteroskedastic,303,gp_rbf,boundary,common,512,0.021534456875258203,0.2464858459358954,1.0,36.340998833629406
nonlinear_heteroskedastic,303,gp_rbf,boundary,rare,128,0.16178700616322864,0.27425387540482443,1.0,2.1979466024467227
nonlinear_heteroskedastic,303,gp_rbf,boundary,rare,512,0.0611189011974848,0.1853753462860969,1.0,13.190250472890108
nonlinear_heteroskedastic,303,gp_rbf,central,common,128,0.04594016994904987,0.1923183977861789,1.0,82.70826764501423
nonlinear_heteroskedastic,303,gp_rbf,central,common,512,0.011143545317175768,0.21144059369734572,1.0,330.8691413160388
nonlinear_heteroskedastic,303,gp_rbf,central,rare,128,0.029453974274125164,0.18668754196437534,1.0,1.381257292873187
nonlinear_heteroskedastic,303,gp_rbf,central,rare,512,0.06292101180875143,0.19744682607940967,1.0,2.0992157753324077
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,common,128,0.05925666067687583,0.22162340007484224,1.0,46.433406051230406
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,common,512,0.052124063050717796,0.2150248315108676,1.0,175.72395287106272
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,rare,128,0.2864188325491304,0.21191769232160904,1.0,1.638477502708288
nonlinear_heteroskedastic,303,gp_rbf,extrapolated,rare,512,0.11263198116642244,0.33613540184898655,1.0,4.36970085080657
nonlinear_heteroskedastic,303,mdn4,boundary,common,128,0.1778029348242024,0.0799405335855047,1.0,10.137445950022896
nonlinear_heteroskedastic,303,mdn4,boundary,common,512,0.09480215875342579,0.08823548888310669,1.0,20.52298382147902
nonlinear_heteroskedastic,303,mdn4,boundary,rare,128,0.08166439490839202,0.1010920533394047,1.0,2.869202291540708
nonlinear_heteroskedastic,303,mdn4,boundary,rare,512,0.07471276002552181,0.07885795142682413,1.0,5.731307205544039
nonlinear_heteroskedastic,303,mdn4,central,common,128,0.03506144682750551,0.0342010584611181,1.0,81.58592078715027
nonlinear_heteroskedastic,303,mdn4,central,common,512,0.01803384473813975,0.028254415405777444,1.0,325.3294593976671
nonlinear_heteroskedastic,303,mdn4,central,rare,128,,0.16564767517432868,0.0,2.3451181620040056
nonlinear_heteroskedastic,303,mdn4,central,rare,512,,0.1651276307428904,0.0,3.5293255347082337
nonlinear_heteroskedastic,303,mdn4,extrapolated,common,128,0.06850804652480498,0.0876746515927883,0.5,2.8666055381291025
nonlinear_heteroskedastic,303,mdn4,extrapolated,common,512,0.10127420902132356,0.21314199405951226,0.5,9.972508150990222
nonlinear_heteroskedastic,303,mdn4,extrapolated,rare,128,0.09533093240300893,0.10569024858240994,1.0,9.14668768913189
nonlinear_heteroskedastic,303,mdn4,extrapolated,rare,512,0.04273366371489517,0.05745493556842878,1.0,39.164686974114105
nonlinear_heteroskedastic,303,ridge,boundary,common,128,0.20978685164195932,0.213897665333299,1.0,8.51910432709051
nonlinear_heteroskedastic,303,ridge,boundary,common,512,0.09915208345267329,0.11148452452669218,1.0,34.69523278515385
nonlinear_heteroskedastic,303,ridge,boundary,rare,128,0.20452293420972742,0.20863374790106712,1.0,3.099631848948541
nonlinear_heteroskedastic,303,ridge,boundary,rare,512,0.07548409689356562,0.0795949105849053,1.0,20.66188287251143
nonlinear_heteroskedastic,303,ridge,central,common,128,0.04043404137105567,0.0392598519537616,1.0,89.00528445177729
nonlinear_heteroskedastic,303,ridge,central,common,512,0.01806781797895436,0.01924200739624843,1.0,356.80344523084983
nonlinear_heteroskedastic,303,ridge,central,rare,128,0.144761461247805,0.14828402949968725,1.0,1.6585996540416001
nonlinear_heteroskedastic,303,ridge,central,rare,512,0.14962118560769802,0.15314375385958023,1.0,2.7903188803419745
nonlinear_heteroskedastic,303,ridge,extrapolated,common,128,0.1787013463946799,0.1895858190906257,1.0,1.0958127713733163
nonlinear_heteroskedastic,303,ridge,extrapolated,common,512,0.20254202234501426,0.21342649504096003,1.0,1.6110980592898132
nonlinear_heteroskedastic,303,ridge,extrapolated,rare,128,0.0382255470482539,0.04911001974419971,1.0,19.37366088137995
nonlinear_heteroskedastic,303,ridge,extrapolated,rare,512,0.019836020124872022,0.03072049282081783,1.0,56.41981522490832
nonlinear_heteroskedastic,303,student_rank2,boundary,common,128,0.1699575699911219,0.10635600729743173,1.0,4.5554514104411
nonlinear_heteroskedastic,303,student_rank2,boundary,common,512,0.08509498483792506,0.10680517909446029,1.0,11.616301248234278
nonlinear_heteroskedastic,303,student_rank2,boundary,rare,128,0.22604170970051785,0.23919461407801204,1.0,2.88331365029997
nonlinear_heteroskedastic,303,student_rank2,boundary,rare,512,0.0965047384186034,0.11358641917897745,1.0,7.396024011618909
nonlinear_heteroskedastic,303,student_rank2,central,common,128,0.012275184796417546,0.017005010710074295,1.0,88.6548350566586
nonlinear_heteroskedastic,303,student_rank2,central,common,512,0.013099446797967368,0.012662815120682949,1.0,358.86928291284875
nonlinear_heteroskedastic,303,student_rank2,central,rare,128,0.779408092767357,0.18206424438775773,1.0,1.6814868941730572
